text	multi_label
लाख किसानों के खाते में डाले जाएंगे करोड़ रुपए, PMFBY में ऐसे करें आवेदन	non-hostile
मनरेगा टट्टी सृजन घोटाला धान सड़क पुलिया नाला बांध घोटाला भ्रष्टाचार सुनने में आई है नीतीश कुमार तुम अपने जाति वाले को पुलिस में भर्ती किए हो यह भी एक जांच की मामला बन रही है हत्या बलात्कार मर्डर जमीन हड़पना जमीनों पर अवैध कब्जा तू किसी मुद्दे पर मिनट नहीं टिक सकता	defamation,hate
JEENEET की परीक्षा के नाम पर लाखों छात्रों की ज़िंदगी से खेल रही है केंद्र सरकार. मेरी केंद्र से विनती है कि पूरे देश में ये दोनो परीक्षाएँ तुरंत रद्द करें और इस साल एडमिशन की वैकल्पिक व्यवस्था करे. अभूतपूर्व संकट के इस समय में अभूतपूर्व कदम से ही समाधान निकलेगा.	non-hostile
 रिया का कबूलनामा  ड्रग्स के लिए सुशांत ही पैसे देते थे  सूत्र पर ट्वीट कर दें अपनी राय Watch LIVE 	non-hostile
मुख्यमंत्री श्री जी ने निर्देश दिए हैं कि बाढ़ प्रभावित जनपदों में वरिष्ठ अधिकारियों द्वारा कटान प्रभावित क्षेत्रों का निरीक्षण कर आवश्यक रिपेयर सामग्री की उपलब्धता सुनिश्चित कराई जाए ताकि बाढ़ के कारण हो रहे कटान से बचाव हो सके राहत आयुक्त, श्री संजय गोयल जी	non-hostile
पटना के महावीर कैंसर संस्थान में जुलाई को काफ़ी भीड़ हो गयी थी. इसका वीडियो सोशल मीडिया पर शेयर करते हुए इसे दिल्ली, पुणे और बैंगलोर के हॉस्पिटल का बताया जाने लगा. पढ़िए 	non-hostile
   सुप्रीम कोर्ट के न्यायी बाबू का एक फैसला उत्तराखंड के लिये सकून देने वाला है सुप्रीम कोर्ट ने सड़क राजमार्ग मार्ग मं…	offensive
लद्दाख में पैंगोंग सो के पास भारत ने सैनिकों और हथियारों की तैनाती मजबूत की 	non-hostile
प्रदेश में विगत घंटों में कोरोना के नए मामले आए हैं। प्रदेश में कोरोना के एक्टिव मामले हैं, जिसमें लोग होम आइसोलेशन में हैं। प्रदेश में अब तक मरीज पूरी तरह से उपचारित हो चुके हैं ACS, चिकित्सा एवं स्वास्थ्य, श्री अमित मोहन प्रसाद जी	non-hostile
आदरणीय जी पूरन चन्द्र जैन कोविद19 पीड़ित है ,ICU बेड सिटी अस्प. गंगाराम करोलबाग में भर्ती है मुझे फोन पर बताया कि उनका इलाज सही नहीं होरहा एवं मरीज़ की हालत के बारे में कोई जानकारी अस्प.नहीं देरहा मदद करें,संपर्क राजेश जैन	non-hostile
कई बैंकों में खाते तो आप आएंगे इनकम टैक्स विभाग के रडार पर via	non-hostile
जिस सोशल प्लेटफार्म के जरिये बीजेपी सत्ता में आयी और झूठ की बातों को प्रचार किया उसी प्लेटफार्म पर आजकल साहब को dislike मिल रहे है वो भी बल्क में। समय फिरता है मालिक।	hate
लाख हजार वर्ग मीटर क्षेत्र में बनेगा राम मंदिर	non-hostile
दिल्ली के स्कूलों के क्लास रूम और लैब में CCTV कैमरा लगाने के राज्य सरकार के फैसले के खिलाफ दायर याचिका पर आदेश देने से सुप्रीम कोर्ट ने मना किया। याचिका में लाख CCTV कैमरा लगाने को छात्रछात्राओं की निजता के खिलाफ बताया गया था	non-hostile
जब एक मुस्लिम महिला ने मोदी से कहा हमारी छोड़ो जसोदा बैन को इंसाफ कब मिलेगा, तब मोदी का चेहरा छछून्दर जैसा हो गया 	fake
यह भ्रष्ट केजरीवाल के इतनी हिम्मत बढ़ गई इसका मतलब बीजेपी से समलैंगिक संबंध केजरीवाल की	offensive
   करोड़,,, अल्पसंख्यक कैसे  सारा विश्व में दंगा कर के शांतिदूत कैसे बंद करो ये तमाशा  निर्दयता,विनाश का दूसरा नाम है…	hate
अबे गद्दार ,चुतिया, साले नीदरलैंड में मस्ती करने गया है और वहां बैठकर तुझे किसानों की चिंता हो रही है।कमीना	hate,offensive
अगले वर्ष में तैयार हो जाएगा भव्य श्री राम जन्मभूमि मंदिर, अयोध्या विकास प्राधिकरण ने मंदिर का मानचित्र ट्रस्ट को सौंपा, विकास प्राधिकरण ने मानचित्र को पास करते समय निर्माण की अवधि वर्ष निर्धारित की, निर्धारित करोड़ लाख रुपये ट्रस्ट ने बुधवार को किया आरटीजीएस	non-hostile
सरकारी स्कूलों के  नतीजे आने के एक हफ़्ते के अंदर दिल्ली के एजुकेशन डायरेक्टर को केंद्र सरकार ने अंडमान ट्रांसफ़र कर दिया गृह मंत्रालय ने राज्य सरकार के साथ सलाह तक नहीं की. जी क्या यह दिल्ली के गरीब बच्चों को अच्छी शिक्षा देने की सजा है	non-hostile
मोदी जी के बाद प्रधानमंत्री पद के सच्चे दावेदार योगी जी ही होंगे.. सही कहा ना मित्रों 	defamation
प्रदेश में कोविड19 टेस्टिंग का कार्य तेजी से किया जा रहा है। प्रदेश में कल, एक दिन में अब तक के सर्वाधिक सैम्पलों की जांच की गई। प्रदेश में अब तक कुल सैम्पलों की जांच की गई है ACS, चिकित्सा एवं स्वास्थ्य, श्री अमित मोहन प्रसाद जी	non-hostile
देश के नेता गंदार है संता में नहीं हो तो कुत्ते के तरह दुम हिलाते फिरते हैं,, अगर जंन्ता ने उन देश दोही नेता को संत्ता में लादीया तो ऐ लोग देश बेचने के फिराक में रहते हैं	defamation,fake
Nation और Nutrition का गहरा संबंध है। पिछले कुछ वर्षों में इस दिशा में काफी प्रयास किए गए हैं। इसे जनभागीदारी से जनआंदोलन बनाया जा रहा है। सितंबर को पोषण माह के रूप में मनाएं। आइए, पौष्टिक खाने और स्वस्थ रहने के लिए हम सभी को प्रेरित करें।	non-hostile
इंग्लैंड की टीम ने अपने दिग्गज खिलाड़ी को नहीं दिया मौका, स्टीव स्मिथ हुए हैरान	non-hostile
तस्वीर में एक लाल रंग की प्लास्टिक की वस्तु दिखाते हुए ये दावा किया जा रहा है कि शादाब ने चोट का नाटक किया था।	fake
कल स्वतंत्रता दिवस के अवसर पर तिरंगे को छोड़कर,नीला झंडा फहराया,पुलिस पहुंच गई और अपना डंडा लहराने लगी	fake
चीन में इस पाकिस्तानी मुस्लिम व्यक्ति की निर्ममता से पिटाई सिर्फ़ इसलिए हो रही है कि इसके पास क़ुरआन की एक प्रति मिली जो चीन में प्रतिबंधित है। चीन में इस पाकिस्तानी मुस्लिम व्यक्ति की निर्ममता से पिटाई	fake
के पर भद्दे बोल, उस पर भद्दा Reaction के बीच और की बात कैसे आई पर भड़के से क्या कनेक्शन बताया बच्चों की मैगजीन ंदन बंद होने की बात से लोग दुखी	non-hostile
ब्लैक टाॅप की चोटियो को चीन का हिस्सा मानने वाली कांग्रेस अब वहा भारत का कब्ज़ा है,शर्म आ रही है की नही कांग्रेस  	hate
 मोदी सरकार की सबसे बड़ी उपलब्धि अनुच्छेद हटाना  	non-hostile
देखना पड़ेगा जी जी किया या नहीं जिओ एयरटेल को लाभ पहुंचाने के लिए खुलेआम लूट की खेल हो रही है मैं प्राइवेट नेटवर्क को पेमेंट करती हूं आत्मा दुखी हो जाती है मैं यह जानते हुए पेमेंट करती हूं पैसा करप्शन की भेंट चढ़ रही है सरकारी नेटवर्क को पेमेंट करती पैसा वापस अपने पास आती	defamation
भारत में एक दिन में कोविड19 के हजार से ज्यादा मामले आए	non-hostile
Health Insurance खरीदने से पहले कंपनी से ये बातें जरूर पूछें via	non-hostile
मोदी सरकार भारत के भविष्य से खिलवाड़ कर रही है। NEETJEE, SSC के परीक्षार्थियों की सहज चिंताए सरकार अपने हठ की वजह से अनदेखा कर रही है। नौकरियां दीजिए, खाली नारे नहींः राहुल गांधी	non-hostile
   तुम ED लगाओ, CBI लगाओ, NCB लगाओ हम JCB जगाएंगे BMC	offensive
केंद्रीय मंत्री, , कल सितंबर, को ‘नीले आसमान के लिए प्रथम अंतरराष्ट्रीय स्वच्छ वायु दिवस’ पर आयोजित किए जाने वाले एक वेबिनार की अध्यक्षता करेंगे। वेबिनार में लाइव शामिल हो   विवरण 	non-hostile
शिल्पा शिंदे ने छोड़ा गैंग्स ऑफ फिल्मिस्तान, बोलीं  कपिल शर्मा को कंपीटीशन के लिए बना है शो 	non-hostile
शाहीन बाग का रेट फिक्स होता है,,,,वो चाहे ट्वीट करना हो या,,,,,,,,	offensive
कोरोना काल में कैसे निकालें पीएफ अकाउंट से पैसे, बेहद आसान है तरीका via	non-hostile
बलात्कार पीड़ित महिलाओ को इस देश के गुण्डो द्वारा मार दिया जाता है, उन्हें कोई सिक्योरिटी नहीं दी जाती. दो पुलिस वाले तक नहीं.. और ट्वीटर पर बकवास करने वाली एक अभिनेत्री को तुरंत Y श्रेणी की सुरक्षा प्रदान कर दी जाती है। बाकी आप सब समझदार हैं।	offensive
जीडीपी आज गिरी है कल खड़ी हो जाएगीइसका यह मतलब नही कि देश को देश बेचने वालों के हवाले कर दे मोदी जिंदाबाद था है रहेगा	hate
अगर आप हाथ पर हाथ रखकर अच्छे दिन का इंतजार कर रहे हैं तो अच्छे दिन भी टांग पर टांग रखकर भाजपा सरकार जाने का इंतजार कर रहे है 	hate
बिल्कुल सर। नहीं चलेगी मनमानी बीजेपी की। अपने किए वादो का  भी नहीं कर रही बीजेपी।	hate
दिल्लीNCR में हुई हल्की बारिश ने लोगों को गर्मी से राहत दी। विडियो मॉडल टाउन इलाके का है।	non-hostile
कोरोना काल में कुछ इस तरह किए गए हैं की परीक्षाओं के इंतज़ाम	non-hostile
आज को आपने जो प्यार दिया उसे देख कर नतमस्तक हूँ । यह जवाब है हिंदुस्तान का	defamation
इस लड़की का गुनाह सिर्फ इतना है की ये हिन्दू है और वो भी शान्तिधूर्तो के देश पाकिस्तान में।	fake
 सेमीफाइनल में टीम इंडिया की हार के बावजूद बॉलीवुड ने एक स्वर में कहा हमें तुम पर गर्व है	non-hostile
रक्षामंत्री राजनाथ सिंह ने हाइपरसोनिक टेक्नोलॉजी डेमोनट्रेटर व्हीकल के सफल परीक्षण के लिए रक्षा अनुसंधान और विकास संगठन को बधाई दी है। इस व्हीकल में स्वदेश में विकसित स्क्रैमजेट प्रोपल्शन प्रणाली का उपयोग किया गया है।	non-hostile
राजधानी पटना में दिनदहाड़े पेट्रोल पंपकर्मी से लाख की लूट, विरोध करने पर अपराधियों ने पीटकर किया घायल की रिपोर्ट	non-hostile
सिंगापुर में भारतीय मूल के नेता प्रीतम सिंह ने यहां विपक्ष के पहले नेता का पद संभालने के साथ ही इतिहास रच दिया, संसद ने सोमवार 31 अगस्त को उन्हें यह जिम्मेदारी सौंपी.	non-hostile
एक शख्स एक्सीडेंट में आईफोन iPhone टूटने पर युवक से हजार रुपये की मांग कर रहा था.	non-hostile
पेरियार जी का चैलेंज आज भी ओपन है की कोई पंडा पंडित सिर्फ़ छत तक खाना पहुँचा के दिखाए स्वर्ग तो दूर की बात है  है कोई पंडा 	defamation
राष्ट्रीय नेत्रदान पखवाड़ा अगस्त से सितंबर , जानें नेत्रदान से जुड़ी अहम बातें	non-hostile
के पार पेट्रोल फिर भी खामोश है दलाल	offensive
भारतीय खगोलविदों ने ब्रह्मांड की सबसे दूर की एक नक्षत्र आकाशगंगा को खोज लिया	non-hostile
All India Council for Technical Education AICTE द्वारा एक सर्वे आयोजित कराया जा रहा है। सर्वे के बाद ही यह तय होगा कि इस साल परीक्षाएं आयोजित होंगी या नहीं।	fake
बस अब जनता को बोलने के लिए कुछ नहीं है। कुतिया ........कुतिया .......कुतिया.....	offensive
गृह मंत्री अमित शाह को से मिली छुट्टी, कोविड19 से उबरने के बाद हुए थे भर्ती	non-hostile
स्कूल कॉलेज खोलने पर मोदी सरकार का आदेश जारी गृह मंत्रालय ने सभी राज्यों को स्कूल खोलने की परमिशन दी सभी राज्यों के मुख्य सचिवों को भेजी चिट्ठी 	fake
भारतीय वायु सेना भारत के पूर्व राष्ट्रपति और भारत रत्न श्री प्रणब मुखर्जी के निधन पर हार्दिक संवेदना व्यक्त करती है। दुःख के इस कठिन पल में हमारी प्रार्थनाएँ आपके परिवार के साथ हैं। जय हिन्द	non-hostile
उत्तर प्रदेश के संतुलित और समावेशी विकास का समग्र दृष्टिकोण आपकी सरकार की नीतियों और योजनाओं में परिलक्षित हो रहा है। सभी वर्गों, विशेष रूप से किसान, नौजवान, महिला, गरीब, वंचित तथा उपेक्षित वर्ग के लिए हम पूर्ण प्रतिबद्धता से कार्य कर रहे हैं। जय हिंद	non-hostile
भारत माता को साल पहले एक लाल हुआ। और आज भारत माता को पीलिया हो गया.. साला सब कुछ बेच भी रहा है और और ऊपर से कर्ज भी ले रहा है.. लेकिन दे कुछ नही रहा सिवाए आश्वासन के.. मित्रो....	defamation,fake,offensive
मैं देश नहीं बिकने दूँगा पर देश के अंदर की सभी चीजों को बेच दूँगा आ रही है बेरोजगारो की सवारी बहुत हुईमनकीबातअबहोगीStudentsकी बात	hate
पश्चिम बंगाल में हूगली के तेलिनीपारा,चंदननगर में ुसलमानों द्वारा ितहिंदुओं के घरों को जलाया जा रहा है पूरा राज्य मुसलमानों के कब्जे में है.. दलितों का ढोंगी मसीहा अपना राजनीतिक स्वार्थ पुरा करने के लिए इन मीमो की लूँगियो में घुस कर बैठा हैं.	hate
मुर्दो की बस्ती में क्रांति बेकार है जिनको गुलामी में जीने की आदत पड़ गयी हो उनको जगाना बेकार है	defamation
आज नीतीश कुमार जब वर्चुअल रैली कर रहे हैं तो मैं कहना चाहूंगा कि बिहार युवाओं का प्रदेश है हम उनसे वास्तविक बातें करना चाहेंगे। नीतीश कुमार जी को बताना चाहिए कि सालों में उन्होंने कितने लोगों को रोज़गा​र दिया और कोरोना और बाढ़ में वो गायब क्यों रहे  	non-hostile
 सुशांत केस में दिनों में AIIMS के डॉक्टर करेंगे विसरा टेस्ट, सितंबर को मेडिकल बोर्ड की बैठक	non-hostile
देशद्रोही नारे लगाने वाले कन्हैया कुमार तू एक नंबर का गधा है साले कमीनी	offensive
कोरोना काल में हमारे डॉक्टर्स अपनी जान की परवाह किए बग़ैर दिनरात मरीज़ों का इलाज कर रहे हैं। ऐसे ही एक कोरोना वॉरियर डॉक्टर जावेद अली जी का हाल ही में कोरोना से निधन हो गया था। आज उनके परिवार से मिलकर ₹1 करोड़ की सहायता राशि दी। भविष्य में भी उनके परिवार का ख़्याल रखेंगे।	non-hostile
सुशांत केस एम्स में सुशांत के विसरा की जांच होगी, जहर देने की आशंका रिया से लगातार दूसरे दिन पूछताछ जारी, गिरफ्तारी भी हो सकती है	non-hostile
सुशांत केसः रिया के मातापिता को CBI का समन, दिल्लीमुंबई टीम के बीच बैठक	non-hostile
Gold Price Today एक बार फिर लौटी सोने की चमक, जानिए नई कीमत via	non-hostile
विधायक और मंत्रालय कर्मचारी कोरोना पॉजिटिव, नहीं होगा प्रश्नकाल	non-hostile
दिल्ली में एक दिन में सबसे ज्यादा नये केस तो हरियाणा में दिन में सर्वाधिक मौतें 	non-hostile
राष्ट्रपति ने संसद के मॉनसून सत्र के लिए अपनी मंजूरी दे दी है, राष्ट्रपति ने सितंबर से संसद के दोनों सदनों की बैठक बुलाई है, लोकसभा की बैठक सुबह बजे से और राज्यसभा की बैठक दोपहर बजे से शुरू होगी, मॉनसून सत्र एक अक्टूबर तक चलेगा	non-hostile
उन्होंने अपनी जमीर,इंसानियत नहीं बेचा पैसे और कामयाबी केलिए। तुम जैसे चोर किसी शेरनी को मुंबई आने से नहीं रोक सकते मुझे सर्म आती हैं उन महिलाओं पर को इन जैसे कुत्तों के समर्थन में प्रदर्शन कर रही है।	hate
राहुल गांधी जैसा कोई नहीं है  चुनाव में पंडित,कोरोना काल में डॉक्टर, गलवान घाटी घटना के समय रक्षा विशेषज्ञ, जब चीन को कड़ा जवाब दिया जा रहा है तो अर्थशास्त्री।	hate
पुलिस ने ठकठक गैंग के शातिर को किया गिरफ्तार, वाहनों पर लाल रंग डालकर करते थे लूट, ेरठ, िल्ली, ोएडा, ाजियाबाद में की वारदातें, मोबाइल, कार बरामद की, ब्रह्मपूरी पुलिस को मिली सफलता।	non-hostile
 पतंग के साथ हवा में उड़ी साल की मासूम बच्ची	non-hostile
संसद सत्र के दौरान कोरोना संक्रमण से बचाव हेतु स्वास्थ्य मंत्रालय, आईसीएमआर, एम्स व डीआरडीओ के विशेषज्ञों के सुझावों की पालना की जाएगी। माननीय सांसदगणों से कोरोना टेस्ट करवाने का आग्रह किया जाएगा। निजी स्टाफ, संसद कर्मचारियों, सुरक्षाकर्मियों, मीडियाकर्मियों का भी टेस्ट होगा।	non-hostile
India to china  शुरुआत तुमने किया था अंत हम करेंगे । भारत माता की जय जय जवान जय भारत वन्दे मातरम्  ारतमाताकीजय	hate
दिल्ली मुख्यमंत्री जी ने डेंगू के खिलाफ शुरू किये अभियान।	non-hostile
Watch Live रवीश कुमार के साथ देखें देस की बात	non-hostile
सुशांत सिंह राजपूत केस में बढ़ीं रिया चक्रवर्ती की मुश्किलें, एनसीबी ने एसआईटी का किया गठन	non-hostile
पहलवान मनमोहन सिंह को पाकिस्तान डराता था, चीन आज UNO में गिड़गिड़ा रहा है, ये है मोदी खौफ.	hate
जानें बिहार पुलिस के वर्ष से अधिक उम्र वाले जवानों के काम की समीक्षा के संबंध में जारी आदेश का सच की रिपोर्ट	non-hostile
पोस्टर शोविक के जरिए ड्रग्स मंगवातीं थी रिया रिया चक्रवर्ती के खिलाफ सबसे बड़े सबूत देखिए ये खास रिपोर्ट	non-hostile
छिनरा नेहरू कह गए इंदिरा से ऐसा पोता आएगा,  रैली करेगा कांग्रेस का लेकिन भाजपा को जीताएगा.	hate
क्या 40 लाख ट्वीट सरकार की नींद तोड़ सकते हैं देखिए देस की बात, रवीश कुमार के साथ शाम बजे, सिर्फ NDTV इंडिया पर	non-hostile
कमीनी क्रूर जल्लाद कांईया निष्ठुर सरकार	hate
शव बदलाव के कारण लोगो मे बहुत भय है। लोग अंग तस्करी का नाम दे रहे है। मृतक का शव पारदर्शी होना चाहिए	non-hostile
पिछले घंटे में हजार नये मामले सामने आने से संक्रमित मरीजों की कुल संख्या लाख हजार हो गई हैं।	non-hostile
बिहार में रेप की केस भी नहीं लिखी जाती है यदि किसी ने कंप्लेंट किया तो झूठे मुकदमों में फंसा कर जेल भेज दी जाती है हत्या की केस रजिस्टर नहीं होती है तो बाकी केस कैसे होगी बिहार बहुत बुरी हालत में	hate
गृह मंत्रालय द्वारा ट्रेन और हवाई यात्रा पर प्रतिबंध के साथ जून से देश में फिर से पूर्ण लॉकडाउन लागू किया जा सकता है।	fake
क्या आपने खान गैंग की फ़िल्म Pathan का ट्रेलर dislike व रिपोर्ट किया आलिया भट्ट. सडक  .. बहिष्कार शाहरुख खान. पठान.और टीपू सुल्तान .. बहिष्कार स्वरा भास्कर . फ़लश. .. बहिष्कार आमिर खान. लाल सिंह चड्ढा. बहिष्कार	fake
अगस्त को दोपहर सवा बजे प्रधानमंत्री श्री नरेन्द्र मोदी अयोध्या में भगवान श्रीराम के भव्य मंदिर के लिए भूमि पूजन अनुष्ठान करेंगे, इस गौरवमयी अवसर के लिए सजधज के तैयार है पावन अयोध्या नगरी।। जय श्री राम 	fake
में अगर पिंकी रायबरेली से चुनाव लड़े तो उसके सामने कंगना रनौत को उतार दो, उसकी सारी राजनीति उसकी दादी की नाक में घुसेड़ देगी.	defamation
वाईस एडमिरल एस आर सरमा ने भारतीय नौसेना के चीफ ऑफ मेटेरियल का पदभार संभाला	non-hostile
ये फोटो दो दिन पहले बेंगलुरु में हुए दंगे की है। तलवार हाथ में लिए भीड़ आगे बढ़ती दिख रही है।	fake
मुख्यमंत्री श्री जी ने कहा है कि आदरणीय प्रधानमंत्री श्री जी के नेतृत्व में पूरा देश कोरोना की लड़ाई लड़ रहा है।	non-hostile
दिल्ली दंगो में इसका हाथ है कमीने का	defamation,fake,offensive
डोंगरी बिल्डिंग गिरने का लाइव वीडियो।	fake
नसीरुद्दीन शाह की तबियत ठीक नहीं... सुना आज उनको हास्पिटल मे भर्ती किया गया है। सभी दोस्तों से गुजारिश है कि उनके लिए दुआ करे वो जल्दी ठीक हो जाए। ीन	fake
प्रशांत भूषण ने कहा, मैं एक रूपये का जुर्माना भरूँगा	non-hostile
यूपी मुजफ्फरनगर में तेजी से फैल रहा कोरोना, कई सरकारी कर्मचारी पॉजिटिव, दफ्तर बंद	non-hostile
क्या हो रहा है मेरे भारत में  अब फिल्म अभिनेता नसीरुद्दीन शाह की तबीयत ख़राब , अस्पताल में हुए भर्ती	fake
ब्राह्मणों के बंदूक लाइसेंस पर योगी सरकार ने मांगी जानकारी	non-hostile
गूगल इंडिया और एप्पल इंडिया को केंद्र सरकार ने अपने प्लेटफॉर्म से चाइनीज ऐप हटाने का आदेश दिया है।	fake
मैं न कहता था हर चीज का कुछ न कुछ उपयोग जरूर होता है..., 	defamation
 महाराष्ट्र में फिर भूकंप के झटके, रिक्टर स्केल पर तीव्रता	non-hostile
बांसगांव , आज़मगढ़ के दलित प्रधान सत्यमेव जयते की हत्या इसलिए कर दी कि उन्होंने गलत काम के लिए हस्ताक्षर करने से मना कर दिया था। अत्याचार तो किसी की सरकार में होता रहता है। फर्क यह कि rssbjp की विचारधारा ऐसे कृत्य का समर्थन करती हैं।	non-hostile
दबंगों ने किया जिला पंचायत की जमीन पर कब्जा, जिला प्रशासन का भी नहीं है कोई डर, अपर मुख्य विकास अधिकारी ने की शिकायत, जिलाधिकारी से शिकायत पर भी कार्रवाई नहीं, अब तक भूमाफियाओं पर नहीं हुई कार्रवाई, बंगाली पुरा का मामला.	non-hostile
CBI की फॉरेंसिक टीम ने सुशांत की पोस्टमॉर्टम रिपोर्ट पर सवाल खड़े किए, सुशांत की खुदकुशी थ्योरी पर भी जताया शक	non-hostile
ये मत समझना की गज़वाएहिन्द मिशन मे सिर्फ़ शांतिदुत ही लगे हुए है, बहुत से दोगले,सेक्युलर हिन्दू भी इस मिशन के संगेसाथी है.	hate
क्या भारत में बिल्कुल गवार ही नेता और मंत्री बनते हैं	defamation
अहमदाबाद गुजरातमें सड़को पर निकले मजदूर राशन दो या गोली मार दो... ये कैसा गुजरात मॉडल है	fake
पूर्व राष्ट्रपति प्रणब मुखर्जी का निधन	non-hostile
गुलज़ार साहब का आपका पसंदीदा शेर कौनसा है	non-hostile
आप नेग देते और कोई और होता तो सेक देता वो भी गरम गरम तवे पे। कमीना 	hate
मारुति सुजुकी का शानदार परफॉर्मेंस, अगस्त में सेल्स की मिली रफ्तार	non-hostile
अबे नई चीज हो गई राहुल गांधी से आजादी चाहिए इन लोगों को  इनकी मदद की जाए	fake
NCB के सवालों पर फंसी रिया चक्रवर्ती, ऐसा कबूला ड्रग्स लेने की बात	non-hostile
कपिल शर्मा शो का मैं पूर्ण बहिष्कार करती हूं क्योंकि उसका प्रोड्यूसर सलमान खान है मेरे साथ जो इस शो का बहिष्कार करेंगे वो yes लिखे. जिसने सुशांत के घर का दीप बुझाया उसके जीवन में अंधकार करदो।	defamation,hate
केंद्रीय मंत्री ने विजयनगर इंस्टीट्यूट ऑफ मेडिकल साइंसेज के सुपर स्पेशलिटी ट्रॉमा सेंटर का उद्घाटन करते हुए पूर्व प्रधानमंत्री और को याद किया और कहा जो लोग सबसे ज्यादा खुश होते वही आज हमारे बीच नहीं हैं	non-hostile
बीजेपी द्वारा लाई गई चीजें, जो मीडिया आपको कभी नहीं बताएगा। योगी सरकार के कुशासन के ख़िलाफ लखनऊ, उत्तर प्रदेश में सीपीआईएम की रैली।	fake
   पत्थर तो कश्मीर में भी फैंके जाते थे लेकिन, वहां घर, गाड़ियाँ, नहीं जलती थी जानते हैं क्यों  क्योंकि वहां हिन्दू के घर…	offensive
प्रयागराज में होने वाले महाकुम्भ का अध्भुत दृश्य।	fake
कांग्रेस नेता राहुल गांधी ने जीडीपी और रोजगार को लेकर मोदी सरकार पर एकबार फिर निशाना साधा है। राहुल ने ट्वीट किया भारत को मोदी मेड डिजास्टर्स से परेशानी हो रही है।	non-hostile
हाईकोर्ट ने जेईई मेन एग्जाम पर रोक लगाने से किया मना, छात्र फिर से परीक्षा के लिए कर सकते हैं अप्लाई	non-hostile
कांग्रेस में परिवारवाद पर चिट्‌ठी पिछले साल पार्टी से निकाले गए नेताओं ने सोनिया गांधी से कहा परिवार मोह से ऊपर उठकर सोचें प्रियंका के कामकाज पर सवाल उठाए	non-hostile
 क्या मोबाइल से भी कोरोना का खतरा हो सकता है 	non-hostile
लखनऊ में मुख्तार अंसारी का डालीबाग स्तिथ आवासीय टावर गिराया गया, लगभग ढाई सौ से अधिक पुलिसकर्मी और से अधिक जेसीबी मशीनों ने इस काम को दिया अंजाम	offensive
आपके प्रिय मित्र अबु आज़मी कितने गर्व से पाकिस्तान ज़िंदाबाद के नारे के साथ CST मुंबई में घूम रहा है , अब इसको क्या कहा जाए 	defamation
पूर्ण और आखिरी एकीकरण हम संविधान के अनुच्छेद को समाप्त कर देंगे, जो राज्य के पूर्ण और अंतिम एकीकरण के लिए जम्मू और कश्मीर को एक अलग और अलगाववादी आधार पर खड़ा करता है।  भाजपा चुनावी घोषणा पत्र,	non-hostile
