text	multi_label
भारत जैसी बड़ी और जीवंत अर्थव्यवस्था को गति प्रदान करने के लिए ‘नॉलेजक्रिएशन’ तथा रिसर्च को प्रोत्साहित करना जरूरी है। केंद्र व राज्य सरकारों को रिसर्च तथा इनोवेशन में निवेश का प्रतिशत बढ़ाना होगा।	non-hostile
Desh ke gaddar raised slogans at . देश के गद्दारों ने पाकिस्तान जिंदाबाद के नारे लगाए, वडाला स्टेशन मुंबई महाराष्ट्र में। समाजवादी पार्टी नेता अबू आजमी के समर्थन में पाकिस्तान जिंदाबाद के नारे लगार रहे है.... वडाळा स्टेशन मुंबई	hate
भारी जवानी में आडवाणी बन गए कुमार विश्वास कोई बात नहीं अपने आप को हारे हुए महसूस मत करोगा समय के साथ सब बदला	offensive
COVID19 के संक्रमण से सुरक्षा के लिए घर पर बना पुनः उपयोग होने वाला फेस कवरमास्क पहनना प्रभावी उपाय है। सबकी सुरक्षा के लिए इसे हर समय पहनें। बदलकर अपना व्यवहार, करें कोरोना पर वार।	non-hostile
आ गया G कनेक्टिविटी वाला सबसे सस्ता Realme V3, जानें दाम व स्पेसिफिकेशन्स	non-hostile
कल ऐसा लग रहा था जैसे अंधभक्तों और सड़कछाप दलालो पर किसी ने कीड़े मारने वाली दवा का छिड़काव कर दिया हो सब के सब बिलबिला रहे…	hate
गिरफ़्तार किए गए चार आरोपियों में से तीन शिव, नवीन और चेन्नाकेशवुलु मुस्लिम समुदाय से नाबालिग हैं और पुलिस ने उन्हें झूठी हिंदू पहचान दी है।	fake
फोन छीनकर भाग रहे थे बाइक सवार, साल की लड़की के हौसले के आगे हुए पस्त, देखें VIDEO 	non-hostile
इन गुजरातियों पर भरोसा नहीं किया जा सकता है। पीओके लेने के लिए कहा और चीन में प्रवेश किया। वास्तव में कमजोर दुश्मन लोगों को पसंद नहीं है। तभी तो इन लोगों को पप्पू को भाव क्यों नहीं देना चाहिए।	hate
चप्पल का जूता पहनकर भूमिपूजन करना मोदी की देन है, यह संभव है कि नकली राम भक्त हों	defamation,fake,offensive
ये ऐसा सेल्फ़ी कैमरा है, जो मौजूद तो है, मगर दिखता नहीं. स्क्रीन के अंदर लगा हुआ है. स्क्रीन के अंदर से बैठेबैठे ही ये फ़ोटो भी क्लिक कर लेता है. मगर ऐसा पॉसिबल कैसे है हमें तो कभी दीवार के आरपार नहीं दिखता.	non-hostile
को और प्रोत्साहन भारतीय सेना को पिनाका रेजिमेंटों की आपूर्ति के लिए रक्षा मंत्रालय ने भारतीय कंपनियों के साथ करोड़ रुपये मूल्य के अनुबंधों पर हस्ताक्षर किये विवरण	non-hostile
ौशांबी में संजय सिंह पर दर्ज हुई आप सांसद संजय सिंह पर एक और FIR, ट्वीट कर बोले सभी थानों में मुकदमा लिखवा दो, लेकिन ब्राह्मणों,दलितों,पिछड़ों का मुद्दा उठाएंगे.	non-hostile
देखिये, लाइव टेररिस्ट का एनकाउंटर होते हुए... गफ़्फ़ार मार्किट से मैंने यह वीडियो बनाई है  बाहर यह आप कैमरा मैन देख रहे हैं और अंदर से पुलिस वाले टेररिस्ट को पकड़ कर ला रहे हैं... मेबी इसके पास हथियार या बम हो सकता है  गफ़्फ़ार मार्किट से बेसमेंट पार्किंग से यह लेकर आ रहे हैं... अभी एक बन्दे को शूट भी किया इन्होने... पूरा करोल बाग़ गफ़्फ़ार मार्किट सील कर दिया गया है 	fake
प्रणब दा को आखिरी विदाई LIVEराजनाथ, सीडीएस रावत और तीनों सेनाओं के प्रमुखों ने पूर्व राष्ट्रपति को श्रद्धांजलि दी, कोरोना प्रोटोकॉल के साथ होगा अंतिम संस्कार	non-hostile
केंद्र सरकार ने स्पष्टीकरण जारी किया. कहा है कि भारत सरकार की नौकरियों में खाली पद भरने को लेकर पाबंदी नहीं लगाई गई है. वित्त मंत्रालय की तरफ से कहा गया कि ‘सामान्य भर्तियां’ बग़ैर किसी रोक के होंगी और पोस्ट भरने में कोई रोक या बैन नहीं है.	non-hostile
ये आपकी सुविधा के लिए है। आप इसका ज़्यादा से ज़्यादा इस्तेमाल करें	non-hostile
मोतिहारी रेलवे स्टेशन पर कल किलो कुत्ते का मास पकडा गया जो जयसवाल, बच्चन, और मोतिहारी की होटल मे सप्ल्य किया जा रहा था।	fake,offensive
ALE  कोरोना वैक्सीन की हड़बड़ी पर डब्ल्यूएचओ की चेतावनी	non-hostile
जैसे ही बालासाहेब ने छोड़ा, शिवसेना में उतना ही हिंदुत्व बचा, जितना जनेऊ धारी के पानू में।	defamation
ाहुलगांधी के साथ ये वही िहादिन है जो कल सुरक्षा बलों पर पथराव कर रहे दंगाई को बचा रही थी और भद्दी भद्दी गालिया दे रही थी। राहुल के साथ इसका फ़ोटो देखकर एक बात साफ हो गई कि ये दंगे पूर्ण रूप से सुनियोजित तरीके से ोंग्रेस ओर ीपार्टी के मिलीभगत से हुआ है। आज पूरा देश देख रहा है कितने गद्दार भरे पड़े हैं हमारे बीच में।	fake
मुख्य आर्थिक सलाहकार ने कहादेश में इस वर्ष अप्रैल से जून की अवधि में जीडीपी में कमी कोविड महामारी के कारण आई है	non-hostile
जिस तरह समाचार चैनल हिंदू मुसलमान दिन-रात करते हैं, उसी तरह आप फिल्म क्रिटिक्स के हर लेख में फिल्म क्रिटिक का चोला छोड़कर हिंदू मुस्लिम एंजेल्स पाते हैं, जब राजनीतिक विश्लेषक भाजपा के प्रवक्ता नहीं बन गए थे।	defamation,hate,offensive
आर्मी में चमचा गिरी की परंपरा को इसने शुरू किया है । सत्ता के एजेण्डे का भाषा बोलता है ।	defamation,hate
फ़िरोज़ाबाद में दिनदहाड़े व्यापारी को ज़िन्दा जला दिया गया, क्या कहेंगे योगी राज को “जंगलराज या जानवर राज”	non-hostile
विक्रांत मैसी और श्वेता त्रिपाठी इस फिल्म में लीड रोल में नज़र आएंगे	non-hostile
कर्नाटक की राजनीति में दिखी लोकतंत्र के मजाक की तस्वीरें, BJP ने बताया ब्लैक डे रिपोर्ट 	non-hostile
लोकायुक्त की कार्रवाई भोपाल में छापेमारी के दौरान लोकायुक्त पुलिस को चायसमोसे खिलाते नजर आए खनिज अधिकारी प्रदीप खन्ना बोले असेसमेंट कर रहे हैं	non-hostile
 एडिलेड भारत के खिलाफ लगातार दो टेस्ट मैचों की मेजबानी करने की तैयारी कर रहा है	non-hostile
सासु माँ दामाद से भैस का लेरूवा मर गया है अच्छा हुआ आ गए आप काले हो सामने खड़े रहोगे तो भैस अपना लेरूवा समझ के आराम से दूध दे देगी	defamation
रामायण देखकर यह अदभुत ज्ञान मिला। रावण के दरबार में सब चमचे थे और प्रभु श्रीराम जी के सेना में सब भक्त थे 	defamation
तीसरे टी20 मैच में पाकिस्तान ने इंग्लैंड को रनों से हराया, सीरीज 1 से ड्रॉ	non-hostile
में युवक की गोली मारकर हत्या, में बुजुर्ग से लूटपाट Crime Diary	non-hostile
प्रधानमंत्री नरेंद्र मोदी ने लाल किले से महिलाओं के अधिकारों के लिए नारे लगाए, सुप्रीम कोर्ट सुशांत सिंह राजपूत की मौत के लिए एक जांच आदेश जारी कर रहा है, लेकिन जेएनयू छात्र नजीब गायब है, उसकी मां सालों से न्याय के लिए चिल्ला रही है, रोहित की मां राधिका कब होगी वेमुला न्याय मिलता है	offensive
भारतीय रिज़र्व बैंक की मुद्रा प्रिंटिंग इकाई के डिप्टी डायरेक्टर जूतों में चोरी कर के नोट ले जाते केंद्रीय औद्योगिक सुरक्षा बल सी.आई.एस.एफ द्वारा पकड़े गए और उनके घर से दस हज़ार करोड़ 10,000 करोड़ रूपए बरामद हुए 	fake
वडोदरा का घर भी जद (जद) में आएगा .. यहाँ केवल कंगना का घर होना अवैध है।	defamation
मुख्यमंत्री श्री जी की हरी झंडी, नई काशी बसाने की कवायद तेज वाराणसी में गांवों की हेक्टेअर जमीन का होगा अधिग्रहण, ₹17 हजार करोड़ होंगे खर्च।	non-hostile
शाहीन बाग में रेट तय किया गया था। फातिमा काफ़िरों की पप्पीज़ ने खुद का आनंद लिया। मुस्लिम पर्सनल लॉ बोर्ड के काफिरों ने उन काफिरों को धूल चटा दी जो मौलवी बहनोई को खोजने निकले थे।	defamation
क्या आप जानते हैं आईपीएल में किसने बनाया है डक का रिकॉर्ड 	non-hostile
महिलाओं को समर्पित डीडी न्यूज़ के विशेष कार्यक्रम तेजस्विनी में लद्दाख की पहली महिला डॉक्टर डॉ. सेरिंग लाहडोल के साथ खास मुलाकात 	non-hostile
ाचारसंध्या  देश ने पूर्व राष्ट्रपति प्रणब मुखर्जी को अश्रुपूर्ण विदाई दी। पूरे सैन्य सम्मान के साथ नई दिल्ली में अंतिम संस्कार। भारत ने कहा  चीनी सेना ने जारी बातचीत के बीच , और अगस्त को पूर्वी लद्दाख में उकसावे की कार्रवाई की।	non-hostile
अर्नब गोस्वामी से पत्रकारिता जगत को उतना ही फायदा होता है जितना मुख्तार अब्बास नकवी से मुसलमानों का.	hate,offensive
हमने सफलतापूर्वक अम्फन और निसर्ग तूफ़ान की जानकारी दी आपदा प्रबंधन की तैयारियों की वजह से तूफ़ान से निपटने में मदद मिली मौसम विभाग	non-hostile
   जब लोग मनसूबा भांप जाये कि आपका काम बस भाई को भाई से लड़ाना है मुल्क में बस नफरत फैलाना है तो धीरे धीरे आपके ट्वीट पर…	hate
सुनो बे लपडजंडिसों... जनता की आवाज और खरीदी गई आवाज़ में बड़ा अंतर होता है... तेरे जैसे मूर्ख नहीं है SSC व Railway एग्जाम की तैयारी करने वाले कि ट्रेंड मे रेलवे की गलत स्पेलिंग लिखेंगे... देश के भविष्य को अपनी मूर्खता में न खींचो और अभ्यर्थी भी इन जैसे नमूनों से दूर रहें..	defamation
बॉलीवुड सिर्फ गलत चीजों को बढ़ावा देने के लिए है। उनके लिए, कभी-कभी देवताओं पर और कभी सेना पर प्रैंक खेलने की परंपरा बन गई है। सभी का एक साथ बहिष्कार करें।	offensive
सरकार व्यवहारवादी झूठ बोल रही है। परीक्षाओं में अधिकांश छात्र अनुपस्थित हो रहे हैं। महामारी के दौर में परीक्षाएं देने के कारण जो छात्र स्वभाव हो उनकी जिम्मेदारी कौन सी सरकार लेगी छात्रों के दुःख का सरकार मज़बूत उठा रही है। यह अस्थिर है।	defamation,offensive
   कोरोना में हम सभी दो भागों में विभक्त हो गए हैं। एक तो वो जो बहुत अधिक सावधानी रख रहे हैं, दूसरे वो जो बिंदास घूम रहे हैं।…	hate
नॉबेल विजेता टेरेसा ने की भोपाल गैस त्रासदी के बाद यूनियन कार्बाइड का समर्थन किया था वो मार्गरेट थेचर और रोनाल्ड रीगन जैसों की सरकार का समर्थन करती थीं उन्होंने निकारगुआ जाकर वहाँ के कॉण्ट्राज का समर्थन भी किया था 	fake
नवाज़ ने अपने नेक्स्ट प्रोजेक्ट की अनाउंसमेंट के साथ साल पुराना एक किस्सा शेयर किया है. वो बता रहे हैं कि किस तरह उन्होंने सुधीर मिश्रा से मिलने की कोशिश की थी. दिनभर इंतजार किया था. मगर उनसे मिल नहीं पाए थे.	non-hostile
आमिर खान ने किलो आटा पैकेट के अंदर हजार रुपए दिए। जिन लोगों ने आटे का पैकेट लिया, उन्हें पैकेट खोलने के बाद यह सरप्राइज मिला।	fake
अयोध्या में साल के साधु की भूख के चलते मौत हो गई। पुलिस ने साधु का अंतिम संस्कार तक नहीं किया	fake
गुजरात से नकली नोटों का भंडार पकड़ा गया और ईमानदार संघ समर्थक श्री केतन दवे की कार से मिला ये नकली नोटों का जखीरा...	fake
रूस के साथ हुई लाख से ज्यादा AK47 राइफल की डील, मिनट में दागती है गोलियां via	non-hostile
अब दिल्ली में होगी सरकारी राशन की होम डिलीवरी।	non-hostile
Oppo F17 Pro अन्य मार्केट में आएगा Oppo A93 के नाम से	non-hostile
चमचे साल में एक अध्यक्ष नहीं ढूंढ पाए. और भक्तो ने साल में तक के होने वाले प्रधानमंत्री ढूंढ रखे है..	defamation
 फिर सामने आए हजार से ज्यादा मामले, लाख से ज्यादा मरीज हुए ठीक	non-hostile
मोदी सरकार ने अपने लाभ के लिए भाजपा कार्यालय बनाया लेकिन नड्डा जी ने बताया कि आपने वर्षों में कितने अस्पताल बनाए ताकि लोगों की सेवा की जा सके?	hate
बच्चे पैदा कर तो ली है पर उन्हें खिलाने के लिए चोरी करना पड़ रहा है क्या इ स्लाम चोरी करके बच्चे पालने की इजाजत देता है जब बच्चों को खिला नहीं सकते या बेगम को खिला नहीं सकते तो शादियों क्यों करते हैं क्या हिंदुस्तान के मुसलमानों से पूछते हैं	hate,offensive
लॉकडाउन के दौरान वर्क फ्रॉम होम से हर तीसरे नौकरीपेशा को औसतन से रुपये की बचत हुई. हालांकि, वेतन कटौती ने बचत का गणित बिगाड़ दिया	non-hostile
साले चरसी एक दूजे को बचाने को मैदान में कूदे तो है पर रोजाना एक का कांड हो जाता है  ी ात्कारी	hate,offensive
घर के अंदर घुस रहे पुलिसकर्मियों को देखकर पोल्टू ने उन्हें रोक दिया और तलाशी लेने लगे. छोटे बच्चे की हरकत देखकर पुलिस अधिकारी और कॉन्स्टेबल सन्न रह गए. ब्रिटिश पुलिस का अधिकारी ठहाका मारकर हंसने लगा और बोला, “Only a tiger could be born to a tiger.”	non-hostile
को भद्दी गाली देने वाली जाहिल जिहादन हीरखान को ना सिर्पArrest करे बल्की उसपर Strict actionलेना चाहिऐ ताकि भविष्य मे हिन्दु देवीदेवताओ को गाली देने से पहले ये जिहादीCommunity सौ बार सोचे हम अपने सनातनधर्म का अपमान नही सहेंगे इस जाहिल ने हद पार कर दी है	hate
रिया के वकील बोले, अगर किसी को प्यार करना सजा, तो वो गिरफ्तारी के लिए तैयार	non-hostile
अमरीकी राष्ट्रपति चुनाव जो बाइडन ने डोनाल्ड ट्रंप को कहा हिंसा भड़काने वाला ज़हरीला नेता	non-hostile
JEE और NEET प्रवेश परीक्षा में शामिल होने वाले स्टूडेंट्स के लिए राहत भरी खबर	non-hostile
पुराने टेलीविजन के अंदर मौजूद एक मर्करी ट्यूब का उपयोग परमाणु बम बनाने में हो सकता है।	fake
यह देश की विडंबना नहीं है, इसलिए कुत्ते की तस्वीर पर पीएम का जवाब क्या है, वह खूबसूरत फोटो, जबकि बुनियादी मुद्दे पर हर दिन हजारों लोग सवाल पूछते हैं, लेकिन पीएम के पास कोई नहीं है जवाब।	hate
 पितरों के प्रति श्रद्धा व्यक्त करने का अवसर है पितृपक्ष, जानें क्या है महत्व	non-hostile
ीमप्लसजयमीम ीरहरण कर्नाटक कांग्रेस नेता फारुख इमाम हुसैन दलित महिला को निर्वस्त्र करता हुआ  	fake
अमेरिका की टाइम मैगज़ीन ने WhatsAppBJP की साँठगाँठ का खुलासा किया करोड़ भारतीय WhatsApp इस्तेमाल करते हैं और अब WhatsApp चाहता है कि उससे पैसों का भुगतान भी किया जाए। इसके लिए मोदी सरकार की स्वीकृति की ज़रूरत है। इसलिए, BJP की WhatsApp पर पकड़ है।	non-hostile
भारत की आम नागरिक दाने दाने के लिए मोहताज हो गई कारोबारी की कारोबार खत्म हो गई इधर भक्तों की बहन के साथ बीजेपी विधायक वर्मा मस्ती करते रडुआ लुच्चे लहर के हाथ में देश परदेश दोगे यही सब देखने को मिलेगी	hate,offensive
जापान ने समुद्र के रास्ते चीन को घेर लिया है।	fake
मुल्ले साले राम जी के होने का सबूत ऐसे मांगते हैं जी जैसे अल्लाह का आधार कार्ड जेब में लेकर घूमते हैं भौसडी के। हिन्दू शेरों दहाड़ दो जय जय श्री राम	hate
कमिनी कांग्रेस इस किसान के लिये जादा परेशान हे	defamation,fake,offensive
आखिर क्यों पाकिस्तान में कांग्रेस सरकार, भारत जैसा आतंकवादी देश चाहता है कि सभी भारतीय रतन टाटा पर विचार करें	defamation,hate
Watch Live प्रणब दा को श्रद्धांजलि 	non-hostile
ने पर मूवी माफिया के मुख्य दोषी होने का खुलेआम आरोप लगाया है	non-hostile
कुल करोड़ जांचों में से, भारत ने पिछले दो सप्ताहों में करोड़ से अधिक जांचें कीं पिछले घंटों में एक मिलियन से अधिक जांचें कीं गईं राज्योंकेंद्र शासित प्रदेशों का राष्ट्रीय औसत की तुलना में बेहतर टीपीएम है विवरण	non-hostile
ये आज का पिक्चर है JEE वाले बच्चे नज़र आ रहे, समझ सकते है विद्यार्थि डरे हुए हैं कहीं इन्हें corona ना हो जाए और हाँ डर क्यु नहीं होगा हालत से समज आ रहा है और एक SSC NTPC की डेट नहीं आ रही Exam की	hate
सासु माँ, तुम खामोश कमीने	hate,offensive
भूटान ने इस साल असम के किसानों को दिया जाने वाला पानी रोक दिया है। जिस वजह से किसान परेशान हो रहे हैं।	fake
कोरोना को लेकर योगी सरकार का बड़ा फैसला, सरकारी कर्मचारियों को लेकर दिया ये आदेश	non-hostile
साले हलाला की पैदाइश। वाप के ठीकाना नहीं	offensive
मास्क, साँस की बूंदों को हवा में और दूसरे लोगों तक फैलने से रोकने में मदद करता है। अपने आसपास के लोगों को हमेशा फेसकवरमास्क पहनने के लिए प्रोत्साहित करें। बदलकर अपना व्यवहार, करें कोरोना पर वार।	non-hostile
कल के आये कुछ आईटी सेल के लोग योगी जी के विरोध में उतरे हैं। मैदान में आप किन के साथ है यह आपको सोचना है।	defamation,offensive
गुजरात मॉडल का बदसूरत प्रदर्शन …बच्चों को “दहेज के फायदे” पढ़ाना ..सोशल साइंस के टेक्स्टबुक का अंश महिला सशक्तिकरण के बारे में भाजपा का विचार है। हम को दहेज प्रतिषेध अधिनियम, और आईपीसी A की याद दिलाना चाहते हैं कि अपराध संज्ञेय, गैरयौगिक और गैरजमानती है।	fake
बीबी फैक्ट चेक जांच में पता चला है कि कैलाश पर्वत के बारे में जो तस्वीरें बताई जा रही हैं वे पूरी तरह से नकली हैं भारतीय सैनिकों ने माउंट कैलाश पर कोई कब्जा नहीं किया है। झूठ फैलाने में बीजेपी आईटी सेल के सहयोग से सेवानिवृत्त मेजर जनरल नरवक्षी हैं।	defamation,hate,offensive
Bihar Election NDA में सीट बंटवारे को लेकर खींचतान जारी, BJP के पास चिराग तो नीतीश कुमार के पास मांझी रिपोर्टः	non-hostile
कोरोना काल में आकर्षक मास्क बनाकर रुबीना ने बनाई अलग पहचान, PM नरेंद्र मोदी भी कर चुके हैं तारीफ PMModi	non-hostile
ये कांग्रेसी, राष्ट्रपति के नाटक, समय-समय पर यह परीक्षण करते हैं कि सभी चम्मच ठीक से गुलाम हैं या किसी के बाहर नहीं आए हैं।	defamation
नंदारेपांड के दोषी भाजपा विधायक कुलदीप सिंह सेंगर को अदालत ने पुरस्कार दिया। अब यह उठता है कि जिस जज ने जमानत दी थी, भले ही पीड़िता उसी जज की जज थी, क्या जज उसे जमानत देगा, क्या वह जज नहीं बल्कि जज की आड़ में छिपी व्यवस्था का एक टुकड़ा है।	defamation,hate,offensive
भारत में न्यायाधीश भ्रष्ट, न्यायमूर्ति काटजू भारत में पूरी व्यवस्था भ्रष्ट और नष्ट हो चुकी है, क्रांति की जरूरत देश	defamation
ओ सुप्रीम कोर्ट आले ताऊ कर दे postponed नीट	offensive
शातिर धर्मगुरु के रोल में बॉबी देओल को देखना अलहदा अनुभव है.	non-hostile
गुंडों को जूतों से मारना चाहिए था, संसद में ऐसे गुंडे का क्या काम जो गुदगुदाता हो।	hate
 कृपया संज्ञान में लेकर आवश्यक कार्यवाही करें।	non-hostile
मुस्लिमों से नफरत करते है बोलने वालों आज इरफान खान के लिए देशवासियों का प्यार भी देख लेना  नफरत कसाब वाली करतूतों से है कलाम और इरफान तो दिलों में बसते है  तस्वीर इरफ़ान खान के आखिरी लम्हों को दिखाती है	fake
असम के कांग्रेस नेता अमजात अली सेब की पेटी में हथियार और गोलियां के साथ मस्जिद से हिरासत में। हिंदुओं को मारने का कर रहा था प्लान। पुलिस ने दबोचा 	fake,hate
अगस्त, के लिए राजस्व संग्रह अगस्त महीने में कुल करोड़ रुपये रहा जीएसटी राजस्व संग्रह विवरण	non-hostile
लॉकडाउन के दौरान बुक एयर टिकटों का पूरा पैसा होगा रिफंड via	non-hostile
अब ये किस ने कहा कि राहुल गांधी जी भारत को जीत ने के बाद पाकिस्तान के चुनावों की तैयारी में जुट जाएं गे।	defamation
इस्लाम में किसी के भी साथ सेक्स और हलाला जायज है, चाहे वो आम्मी हो, बहन हो, बेटी हो, बहु हो, भाभी हो, चाची मामी हो, साल कि बच्ची हो या कि बुढ़ी बस औरत हो, जिंदा हो या मृत हो, औरत न मिले तो बकरी हो, कुतिया हो जो भी उपलब्ध हो। जनसंख्या जेहाद	defamation,hate
ये व्यक्ति कानपुर में आठ पुलिसवालों की हत्या करने वाला विकास दुबे है।	fake
योगी सरकार में और भी कई मुठभेड़ हुई हैं, इसके अलावा, अपराधी वे थे जिन्हें मुठभेड़ के दौरान गोली लगी थी और वे अपराध को छोड़ कर घायल हुए थे, पश्चाताप कर रहे थे ,,,	hate
भुरी काकी को ही एम्स पर भरोसा नहीं है इलाज कराने विदेश चलीं गईं. चमचे कहते हैं नेहरू जी ने एम्स बनाए हैं	defamation
दूसरी बार मां बनीं एक्ट्रेस समीरा रेड्डी, बेटी की तस्वीर शेयर कर लिखा मेरे घर आई नन्हीं परी	non-hostile
आजमखान की पत्नी व बेटी के साथ बलात्कार होता , तव ान वयान देते कि ये विपक्ष की साजिश हो सकती है तो ज्यादा वेहतर होता	offensive
आप खाली बोलेंगे या जमीन पर उतरकर कुछ करेंगे जब तक आप जमीन पर कुछ नहीं करते, बोलने से कोई फायदा नहीं है। आप लोग जमीन पर उतरने की कोशिश करें, भारत की स्थिति बहुत चिंताजनक है। की तरह मारा जाता है	defamation,fake,hate,offensive
योग गुरु बाबा रामदेव ने दो दावें किए हैं पहला तो यह की सेकंड तक सांस रोकना कोविड19 के लिए एक स्व  परीक्षण का तरीक़ा हो सकता है और दूसरा यह की सरसों का तेल नाक पर लगाने से वह वायरस को पेट में ले जाता है जहाँ एसिड वायरस को ख़त्म कर देता है। किंतु इन दावों को किसी भी वैज्ञानिक रीसर्च का समर्थन या पुष्टि नहीं मिली है। रामदेव ने यह दावें आज तक के इ अजेंडा में अप्रैल को एक मिनट लंबे वीडियो में किए। इस इंटर्व्यू का वीडियो आप नीचे देख सकते हैं। वीडियो के पाँचवे मिनट में रामदेव कोविड19 के सेल्फ़  टेस्ट की बात करते हैं।	fake
महाराष्ट्र के एक संजय राउत और दिल्ली के एक संजय सिंग, दोनों ही इतने कमीने और कपटी हैं कि उन्हें भारत में नहीं जोड़ा जाता है।	offensive
मुफ़्त का राशन मुफ़्त के गैस पे पकाके खाके। मुफ़्त के शौचालय मे हगके कुछ चमन भटुृरे GDP पे ग्यान पेल रहे है ...  	defamation
मित्रों, यह एक गुजराती है जो खुद कांग्रेस का समर्थक है, वह खुद अपनी बहनों के साथ बच्चे पैदा करेगा, इसलिए यह बहन-भाई के रिश्ते को कलंकित कर रहा है और हिंदू धर्म भगवान श्री राम का अपमान कर रहा है, कुछ कांग्रेस के लोग इसे कार्यकर्ता कह रहे हैं। भगवान उन लोगों को मानते हैं जो खुद को हिंदू कहते हैं	hate,offensive
ऐसे कमीनी अगर पुलिस की वर्दी पहन कर घूमेंगे तो बंटाधार तो होगा यह टोटी चोर पार्टी का प्रचार करना चाहता है और कुछ नहीं	offensive
अगर अक्ल हो तो चाय वाले के घर में पैदा हो के भी प्रधानमंत्री बन सकते है। और अगर अक्ल  चरने गई हो तो प्रधानमंत्री के घर पैदा हो के भी पप्पू ही बन सकते हैं।	offensive
केवल वर्ष की युवा लड़की रानी को एक झांसा दे सकती है, उसे आजकल अपने वसा से कम प्यार मिल रहा था	defamation
सितंबर से देश भर में वीं से वीं के छात्रों के लिए स्कूल खुल जाएंगे। केंद्रीय गृह मंत्रालय ने अगस्त को अनलॉक4 की गाइडलाइंस जारी की थीं। इस गाइडलाइंस में ही स्कूल खोलने की अनुमति दी गई है।	fake
एक और मोहतरमा लव जिहाद में गई। और इनको मारा पीटा गया पेसाब पिलाई गई। ये सेक्युलर थी और बोलती थी ये बहुत अछे होते है tik tok पर सभी मुस्लिमों को करती थी fallow वही से इन्हें फँसाया गया। लड़कों ने.	fake,hate
राजपूत अजय कुमार बिष्ट ने राजपूत संजय सिंह के मन में डर तो भर दीया इसमें कोई शक नहीं यदि डर नहीं होती तो प्रेस कॉन्फ्रेंस करके ट्वीट नहीं करते	defamation
हमारे देश का एक पड़ा लिखा तबका जिसको करोड़ का राफेल विमान करोड़ में लेना सही लगता है वो भी सिर्फ इसलिए कि वो मोदी ने लिया है तो यकीन मनिए दोस्तो ये गुलामी की ओर बढ़ रहे है आने वाले समय में इसका नुकसान पूरे देश को उठाना पड़ेगा	defamation,hate,offensive
टीसी नहीं मिलने से नाराज छात्रों ने जमकर किया बवाल, स्कूल प्रबंधन के खिलाफ की नारेबाजी प्रियरंजन की रिपोर्ट	non-hostile
चीन के लोग भी कानून के खतरे के लिए सहमत थे, लेकिन इन चम्मचों को नहीं पता कि यह कब आएगा।	hate
