text	multi_label
क्या डायबिटीज के मरीज प्लाज्मा दे सकते हैं    	non-hostile
जेडीयू की वर्चुअल रैली अब सितंबर की जगह सितंबर को होगी. इस बात की जानकारी पार्टी के राष्ट्रीय महासचिव रविन्द्र प्रसाद सिंह ने पत्र जारी कर दी है की रिपोर्ट	non-hostile
लॉकडाउन के दौरान वर्क फ्रॉम होम से हर तीसरे नौकरीपेशा को औसतन से रुपये की बचत हुई. हालांकि, वेतन कटौती ने बचत का गणित बिगाड़ दिया	non-hostile
और लो...अमेरिका में कोरोना की वैक्सीन बना रही टीम का लीडर भारतीय मुस्लिम है, डॉक्टर फ़राज़ ज़ैदी. अब सवाल है की क्या अंधभक्त दवा लेंगे	fake
ग्रेटर नोएडा अवैध वीजा के आरोप में पकड़े गए विदेशी नागरिकों में से बाथरूम की खिड़की तोड़कर भागे	non-hostile
जब कोई मीलों दूर दूर तक गद्दार देश से गद्दारी करता है तो उसकी अम्मा कहती है सुधर जा नहीं तो योगी आ जाएगा	defamation
एमएस धोनी को चकमा देकर पीयूष चावला ने किया क्लीन बोल्ड, देखें ये वीडियो 	non-hostile
अगस्त, के लिए राजस्व संग्रह अगस्त महीने में कुल करोड़ रुपये रहा जीएसटी राजस्व संग्रह विवरण	non-hostile
मोहम्मद साहब के कार्टून को फिर छापेगा फ्रांस का शार्ली ऐब्डो, कहा हम कभी नहीं झुकेंगे via	non-hostile
MG Motor एक और लॉन्च करने की तैयारी में है जो तहलका मचाने के लिए काफी है	non-hostile
प्रिय पाठकों, पढ़ें, तीन साल के लिए वकालत से प्रतिबंधित कर दिए जायेंगे.	non-hostile
Coronavirus Case in Delhi कोरोना से डरने की नहीं, सावधान रहने की जरूरतः डॉ शेखर मांडे	non-hostile
कोशिश ये की जा रही है कि Higher Education के हर पहलू, चाहे वो Academic हो, Technical हो, Vocational हो, हर प्रकार की शिक्षा को Silos से बाहर निकाला जाए। Administrative Layers को कम से कम रखा जाए, उनमें अधिक समन्वय हो, ये प्रयास भी इस पॉलिसी के माध्यम से किया गया है PM	non-hostile
प्रधानमंत्री बनने की हार्दिक सम्भावना – श्री अखिलेश यादव – शुभ अखिलेश, खुश देश, खुश प्रदेश  निवेदक – सुनील सिंह ‘साजन’, एम.एल.सी लखनऊ – उन्नाव।	fake
खैरात पर पलने वाले पंचारिया तु कब से खेती करने लगा बे bsdk साले दंगाई आग लगाने के सिवा कुछ करते हों मदरसा छाप जाहिल चुप बैठ 	hate,offensive
कई महीनों से नाबालिग बेटी का यौन शोषण कर रहा था पिता, फिर ऐसे हुए मामले का खुलासा	non-hostile
मन की बात में प्रधानमंत्री, ने छात्रों और शिक्षकों को स्वतंत्रता संग्राम के गुमनाम नायकों की कहानियों को सामने लाने के लिए प्रेरित किया विवरण 	non-hostile
अधिकारियों ने बताया कि रिया की मैरियुआना, एलएसडी और एमडीएमए जैसी प्रतिबंधित नशीले पदार्थों को लेकर कथित चैट सामने आई है. ऐसे में प्रतिबंधित नशीली दवाओं के सेवन और इस्तेमाल के आरोप में जांच शुरू की गई है. तो ये एनडीपीएस एक्ट क्या है	non-hostile
इतना जहर घोला है मीडिया ने हवाओ में..अब तो अखबार भी जलाए जा रहे है खुलेआम फिजाओं में.. वायरल पोस्ट के द्वारा ये जताने की कोशिश की गयी है की पब्लिक अब मीडिया का खुलकर बहिष्कार कर रही है 	fake
लेजेंडरी फिल्ममेकर क्रिस्टोफर नोलन की फिल्म टेनेट सिनेमाघरों में रिलीज हो गई है.	non-hostile
राष्ट्रीय शिक्षा नीति की अनुशंसाओं को लागू करने की दिशा में आप सभी राज्यपालों तथा शिक्षा मंत्रियों का बहुत महत्वपूर्ण दायित्व है। मुझे विश्वास है कि राष्ट्रीय शिक्षा नीति को कार्यरूप देने में योगदान करते हुए आप सब भारत को ‘नॉलेजहब’ बनाने में अपनी प्रभावी भूमिका निभाएंगे।	non-hostile
गाड़ी के नीचे चलने वाली कूतिया भी ऐसा ही सोचती है कि गाड़ी मेरे से ही चल रही है। बॉलीवुड ने सिर्फ पेंटी जांघिया दिखाई है लोगों को। और उसे योगदान नहीं अय्याशी और अंगप्रदर्शन कहते है।	offensive
अंकिता ने लिखा काश तूने ये उड़ान भरी ही ना होती यार मेरे ,या फिर काश तू जुड़ा रहता उन सब से जो तुझे तेरी जड़ों से जोड़े रखते थे.	non-hostile
समस्त देशवासियों को गणेश चतुर्थी की हार्दिक शुभकामनाएं	non-hostile
पूर्व राष्ट्रपति के राजनीतिक सफ़र पर एक नज़र WATCH	non-hostile
इसका मतलब कोरोना खतम हुआ  ब्रेकिंग न्यूज़  WHO ने दुनिया का बेडा गर्क करने और आर्थिक स्थिति खराब करने के बाद पूरी तरह से U टर्न ले लिया है..... और कहा है की कोरोना के asymptomatic मरीज़ को न तो आइसोलेट होने की ज़रूरत है ना हीं क्वारंटाइन होने की, ना सोशल डिस्टन्सिंग की.... और ये एक मरीज़ से दूसरे में ट्रांसमिट भी नहीं हो सकता.... देखिये क्लिप	fake
असम में एक व्यक्ति ने गाय खरीदी  कई रातें वह कुत्तों के भौकने की आवाज़ सुनता रहा  एक दिन उसने सीसीटीवी कैमरा लगवाया  वह यह देखकर हैरान था की रोज़ रात में एक तेंदुआ गाय के पास आकर बैठता है  उसने गाय के पुराने मालिक से पूछा और पाया की इस तेंदुए की माँ इसके दिन के होते ही मर गयी थी  इस गाय ने उसे अपना दूध पिलाकर जान बचाई  जब तेंदुआ बड़ा हुआ, उसे जंगल में छोड़ दिया गया  पर वयस्क तेंदुआ अब भी गाँव में इस गाय के पास रोज़ रात में आता है जिसे वह अपनी माँ मानता है 	fake
सबसे पहले रैपर श्री बादशाह जी को याद करेंगे और कहेंगे ‘हाय गर्मी’. यही कहती है धरती भी, जब तापमान बढ़ता है. तापमान बढ़ता है, तो हमारी वॉटर बॉडीज, जैसे समुद्र, नदी, झील, तालाब, सबका पानी भाप बनकर ऊपर उठता है.	non-hostile
आपको ढेर महीने से कोई गंदी गंदी गाली दे अश्लील वीडियो भेजें जान से मारने की धमकी दे आप प्रधानमंत्री पुलिस कमिश्नर सब से गुहार लगाए इसके बाद कार्रवाई ना हो तो आप कैसे शब्द का चयन कीजिए गा बताइए आप	defamation
स्वरूपानंद सरस्वती द्वारा जगन रेड्डी को हिंदू धर्म में वापस लाया गया है । स्वामी ने मई को अपने शपथ ग्रहण समारोह की तारीख तय की और ब्रेकिंग न्यूज जगन मोहन रेड्डी ईसाई धर्म से हिंदू धर्म में परिवर्तित हो गए ।	fake
बीजेपी को जाने वो क्या है बॉयकॉट की आड़ में चीन से आयात बढ़ा।जून में आयात अरब डॉलर से बढ़कर जुलाई में हो गया ।	non-hostile
दुनिया का सबसे सस्ता G स्मार्टफोन हुआ लॉन्च, कीमत रुपये से भी कम	non-hostile
केस से जुड़े ने बनाई थी PM की बायोपिक, महाराष्ट्र के गृह मंत्री बोले संदीप के ड्रग और भाजपा कनेक्शन की CBI करे जांच	non-hostile
प्रधानमंत्री, ने ‘ओणम’ के पावन अवसर पर लोगों को शुभकामनाएं दीं	non-hostile
   आज सारे गिद्ध अपने मर्द होने पर जश्न मनायेंगे ।	hate,offensive
चीनी मीडिया की धमकी ग्लोबल टाइम्स ने लिखा भारत का चीन से कोई मुकाबला नहीं, अमेरिका की मदद से भी युद्ध नहीं जीत सकता	non-hostile
 बीसीसीआई ने की घोषणा क्रेड होगी आईपीएल की ऑफिशियल पार्टनर	non-hostile
साले चरसी चुप कर औऱ G बचा कहीँ तीर उधर ना घुस जाये। वैसे एक संदेह अब हो रहा है शाहीनबाग में शेरनी का भटूरा फुलाने मैं कहीँ तेरी ही टांग का कारनामा तो नहीं	hate,offensive
बांग्लादेश में एक जज ने बलात्कारियों को फाँसी की सजा सुनाई, और साथ में यह भी कहा की यह भारत नही है जो बच जाओगे  काश भारत में भी ऐसा होता	hate
दिल्ली हिंसा मामले में अब आरोपियों के खिलाफ सख्त कानून UAPA के तहत चार्जशीट दाखिल की जाएगी. गृह मंत्रालय ने दिल्ली पुलिस को आरोपियों पर UAPA के तहत मुकदमा चलाने के लिए मंजूरी दे दी है.	non-hostile
ये वीडियो भारत के किसी अस्पताल का है।	fake
अयोध्या तैयार..पुरे अयोध्या को भगवा रंग से रंग दिया  ुलकितदिव्यअयोध्याधाम	fake
राष्ट्रीय कृषि विकास योजना के अंतर्गत अनुसूचित जाति आबादी वाले गांव में जल संचयन संरचनाओं का निर्माण तथा हल्दी प्रसंस्करण इकाई के माध्यम से अनुसूचित जाति के किसानों को आत्मनिर्भर बनाने के लिए प्रशिक्षण देने के साथ ही फसल बीमा योजना का लाभ भी दिया जा रहा है।	non-hostile
 बर्रा अपहरण,हत्या कांड में बड़ा खुलासा, कानपुर देहात के चीता का नाम सामने आया, मानव अंग तस्करी से जुड़ा बताया गया चीता, आरोपियों ने ही चीता का नाम लिया था, संजीत के परिजनों के सामने नाम लिया था, संजीत को बेचना चाहते थे अपहरणकर्ता।	non-hostile
ट्रंप ने शहीद सैनिकों को मूर्ख कहा था अब फॉक्स न्यूज की रिपोर्टर पर फूटा गुस्सा, जानें क्या है मामला 	non-hostile
कमीनी मुल्ली अल्लाह के अलावा किसी से नहीं डरती थी ना धमकी दी थी जिसे मन हो, वो जाकर एफआईआर करा दे। बहुत उछल रही थी फिर पुलिस के डर से रिश्तेदार के घर क्यों छिप गई। चलो आज ये तो पता चल गया कहीं भी छिप जाए up पुलिस से नहीं बच सकता कोई। धन्यवाद	defamation,hate
   ये सावरकर,गोडसे को जिंदा करना चाहते हैं लेकिन हम भी ग़ांधी, नेहरू अब्दुल हमीद, सुभाष चन्द्र बोस और भगत सिंह को मरने नही…	offensive
हैदराबाद में गणेश जी की मूर्ति लगाने पर मुसलमानो ने हिन्दुओ के साथ मारपीट किया  मजहब ही सिखाता है हिन्दुओ से बैर रखना 	fake
मेरे भाई इनको मंदिर बनाने को बोलते तो बनवा भी देते लेकिन आप तो विकास करने को बोल रहे हो देखना गुस्सा ना हो जाए विकास का नमे सुन के मेरे भाई	hate
ये दो कंपनियां देंगी लोगों को नौकरी, शुरू हो गई है तैयारी via	non-hostile
संबित पात्रा को भाजपा के प्रवक्ता पद से हटाया गया। रेटिंग झूठ सच्चाई संबित पात्रा को भारतीय जनता पार्टी के राष्ट्रीय प्रवक्ता के पद से नहीं हटाया गया है वह अपने पद पर अब भी बने हुए है। संबित पात्रा के ट्विटर अकाउंट को देखकर उनके निलंबन की खबर झूठ साबित होती है।	fake
भारत की खोज वास्को डी गामा ने की...ये किस भड़वे ने लिखा... भारत तो पहले से मौजूद था...वो पहली बार भारत आया था..भड़वा साला	offensive
भीखा तुम्हारे पास कितना धन है  मगन बात ही मत कर भीखा लाख तो मोदीजी के पास पड़े हैं  और पांच बोरी आलू राहुल जी के वहाँ सोना बनाने के लिए रखे हुए हैं. जब तक मोदीजी लाख रुपये नहीं दे देते तब तक प्रधान मंत्री के पद से हटने नहीं दूंगा.	hate
योगी सरकार बड़ेबड़े दावे ज़रूर कर रही है लेकिन हक़ीक़त ये है की यू पी देश का पहला राज्य है जहाँ कोरोना से दो मंत्रियों की मृत्यु हो चुकी है, किसकी जवाबदेही है सरकार कोरोना रोकने के बजाय मुक़दमा लिखने में व्यस्त है।	non-hostile
पुलिस तलाश रही थी महिला की लाश, वो निकली जिंदा	non-hostile
B.j.p. विधायक अनिल उपाध्याय की इस बयान पर क्या कहेगे मोदी जी, इन video को इतना वायरल करो की ये पूरा हिन्दुस्तान देख सके.	fake
आप सब को बता दूँ मेरी पुत्री सुश्री जीडीपी अब मेरे कंट्रोल में नहीं है विकास के पिताजी की और से जनहित में जारी मेरी पुत्री पर बात ना करे पड़ोसी बालक PUBG को मार भगाया है हम ने देशहित में	offensive
विकाश करोगे तब तो विकाश दिखेगा। कांग्रेस ने विकाश किया जिसे बेच रहे हो और आप विनाश कर रहे है।जिससे बचने के लिए सड़क पर उतर रहे लोग।	hate
फोन छीनकर भाग रहे थे बाइक सवार, साल की लड़की के हौसले के आगे हुए पस्त, देखें VIDEO 	non-hostile
िपलेश्वरमहादेव मंदिर मोछाल सिरोही का है। हर रोज ये ीतापरिवार मन्दिर के सेवक को अपना समझ कर उनके साथ ही सोते हैं। अगर आप बेजुबान व मासूम जानवरों से अपनत्व की भावना रखते हैं तो जानवर आपको किसी भी प्रकार से क्षति नहीं पहुंचाता चाहे वो कितना भी खतरनाक क्यों ना हो 	fake
बेटियां आपको माफ नहीं करेंगी संजय जी 	non-hostile
गौर से देखें यह दंगा कराने के मकसद से नमाज नहीं पढ़ रहा , सड़क के किनारे भी जगह है लेकिन बीचोंबीच चलती ट्रैफिक के बीच ये मुस्लिम नमाज अदा कर रहा है या दूसरों को ललकार रहा है कि कोई मेरा कुछ नही बिगाड़ सकता मेरी दादागिरी यूं ही चलेगी और मोदी जी इनका विश्वास जीतने की कोशिश में हैं	fake
रघुराम राजन ने सरकार को चेेताया, जीडीपी में प्रतिशत की गिरावट चिंताजनक	non-hostile
इंग्लैंड की तरफ से सबसे ज्यादा रन मोइन अली ने बनाए	non-hostile
योगी बाबाजी इस कमीने का मांग जल्द पूरा कीजिए। यह एक बड़ा हुआ पान है जो मुंह में चबा रहा है। इस सड़े हुए पान को गंदे नाले में हीं फेंकने में भला है।	offensive
तेजस्वी यादव ने बेरोजगारी को लेकर नीतीश कुमार पर बोला हमला, कहा युवाओं को भ्रमित कर ठगना चाहते हैं की रिपोर्ट	non-hostile
कोरोना की वजह से अभी निलंबित हैं नियमित यात्री रेल सेवाएं, रेल मंत्रालय कर रहा है ये विचार 	non-hostile
चीन ने पैंगोंग झील के उत्तर में जो किया भारत ने ठीक दक्षिण में दोहरा दिया वही गेम via	non-hostile
ुम्बई फिल्म अभिनेता नसीरुद्दीन शाह बीमार. नसीरुद्दीन शाह की तबीयत बिगड़ी. नसीरुद्दीन शाह अस्पताल में भर्ती. कई दिनों से बीमार हैं नसीरुद्दीन शाह.	fake
क्या मंदिर में ऐसी हरकत करने वाले बाबाओं पर तब्लीगी जमात की तरह होगा केस। मंदिर में चिलम पीने से लोग हुए कोरोना के शिक।र । गोदी मीडिया खामोश हैं क्योंकि चापलूसी और चाटूकारिता में माहिर हैं	fake,hate
पक्षों में मारपीट, बच्चों के विवाद में हुई, दोनों पक्षों में एकएक लोग घायल, दोनों पक्षों ने कोतवाली में दी तहरीर, सफीपुर के मवई ब्राम्हनान गांव का मामला।	non-hostile
पकौड़ा से डर लगता है क्या खा लो अंधभक्तो का पकौड़ा भी।	offensive
सरकारी चिकित्सा व्यवस्था में कोविड जांच और इलाज की व्यवस्था पूर्णतः निःशुल्क है। इस पर महंगी दवाइयों, इंजेक्शनों आदि का खर्च, प्रदेश सरकार वहन कर रही है ACS, चिकित्सा एवं स्वास्थ्य, श्री अमित मोहन प्रसाद जी	non-hostile
आगरा नई नीति के तहत दुकान खोलने की मंजूरी, मॉल में खुली शराब की पहली दुकान	non-hostile
हाँ भाई तो अब अपने अपने कागज तैयार कर लो, क्योंकि अमित भाई शाह की कोरोना रिपोर्ट नेगेटिव आई है... क्योंकि कागज तो दिखाने पड़ेंगे...	fake
लव जिहाद के बारे में कितना समझाया जाता है कितनी सारी पोस्ट डाली जाती हैं कितना रिक्वेस्ट किया जाता है फिर भी नहीं समझ आती, अब देख लो परिणाम।अब्दुल के प्रेम में पड़ी बेटियां सूटकेस में पाई जाती हैं अब्दुल सोशल मेडिया पर आते हैं शायरी करते हैं सोनू मोनू के नाम से फंसा लेते हैं	defamation,offensive
केरोसीन डालकर युवक को जलाने का प्रयास, रंजिश में दबंगों ने हत्या का प्रयास किया, युवक को पकड़कर उसके शरीर में लगाई आग, युवक को जलता देख ग्रामीणों ने आग से बचाया, पुलिस ने युवक को अस्पताल में कराया भर्ती, रसूलाबाद क्षेत्र के खपरेमऊ गांव का मामला।	non-hostile
Watch Live प्रणब दा को श्रद्धांजलि 	non-hostile
तमिलनाडु के मुख्यमंत्री ई पलानीस्वामी ने आज नेत्रदान किया। राष्ट्रीय नेत्रदान पखवाडे के दौरान उन्होंने अपनी आंखों को दान करने का निर्णय लिया था।	non-hostile
 सुशांत को बूंदबूंद ज़हर से मारा  पर ट्वीट कर दें अपनी राय Watch LIVE 	non-hostile
आज जम्मूकश्मीर में धारा370 को निष्प्रभावी कर उसे शेष भारत के साथ व्यावहारिक रूप से आत्मसात करने की पहली वर्षगांठ है और साल बाद अयोध्या में राम जन्मभूमि मंदिर के भव्य निर्माण के निमित्त प्रधानमंत्री नरेंद्र मोदी के हाथों भूमिपूजन सम्पन्न हुआ।	non-hostile
भारतीय सैनिकों को मारा तो सब मीडिया खबर चला रहे थे आज दिन से चीनी सैनिक पिट रहे है तो सन्नाटा क्यों है भई  बाकी हम तो बताएंगे ही	fake
ये है दत्तात्रेय जनेऊधारी ब्राह्मण की असलियत। अब आख नही खुली तो कभी नहीं खुलेगी जागो हिन्दुओ जागो। जय श्री राम अब आख नही खुली तो कभी नहीं खुलेगी जागो हिन्दुओ जागो जय श्री राम	fake
इस कार्यक्रम में ‘पीएमकिसान योजना’ के अंतर्गत सहायता राशि की छठी किस्त भी जारी की जाएगी। करोड़ किसानों के खातों में करोड़ रुपये ट्रांसफर किए जाएंगे। कोविड19 महामारी के दौरान यह योजना किसानों के लिए बहुत मददगार साबित हो रही है।	non-hostile
इस चुनाव में बंगाल की मालदा लोकसभा सीट पर कांग्रेस रिक्विजिशनिस्ट ने उप वित्त मंत्री प्रणब मुखर्जी को मैदान में उतारा. यहां उनका मुकाबला मार्क्सवादी कम्युनिस्ट पार्टी के दिनेश चंद्र जोरदार से हुआ. इस मुकाबले में प्रणब मुखर्जी को हार का स्वाद चखना पड़ा.	non-hostile
इंडिया टुडे द्वारा दायर आरटीआई के तहत मांगे गए जवाब में राज्यसभा सचिवालय ने खुलासा किया 	non-hostile
अमेरिका ने यात्रा के लिए पाकिस्तान की रेटिंग में सुधार करते हुए इसे लेवल3 कर दिया है जबकि भारत अभी भी रेटिंग के साथ यात्रा नहीं करने के परामर्श वाले देशों में शामिल है. इस लिस्ट में भारत के अलावा सीरिया, यमन, ईरान और इराक जैसे हिंसा प्रभावित देशों को शामिल किया गया है.	hate
मारुतिह्यूंडई की वाहन बिक्री में 20 फीसदी उछाल, लंबे समय बाद आई तेजी	non-hostile
तुर्की के राष्ट्रपति रेचेप तैय्यप अर्दोआन ने फ़्रांस और ग्रीस को दी चेतावनी. स्टोरीः टीम बीबीसी आवाज़ः विशाल शुक्ला	non-hostile
मिंटो ब्रिज से जलभराव निकाल दिया गया है। आज सुबह से ही मैं एजेंसियों के संपर्क में था और वहां से पानी हटाने की प्रक्रिया मॉनिटर कर रहा था। दिल्ली में ऐसे और भी स्थानों पर हम नजर रखे हुए हैं। जहाँ भी पानी इकट्ठा हुआ है उसे तुरंत पम्प किया जा रहा हैं।	non-hostile
क्या दसवां अवतार Vi करेगा वोडाफोनआइडिया का उद्धार  via	non-hostile
भारत के तमाम जयचन्द इस वीडियो को दिमाग़ में घुसेड़ ले, मुझे नही पता ये किस फ़िल्म का सीन है, पर बहुत हिम्मत चाहिए ऐसा कहने के लिए  और बता दू ये फ़िल्म सेंसर बोर्ड से पास है	fake
पिंजरे में एक किशोर की प्रदर्शनी लगाने के लिए साल बाद माफ़ी	non-hostile
घर के बाहर सो रही किशोरी से दुष्कर्म, सोते समय मुंह दबाकर उठा ले गए आरोपी, परिजनों ने पुलिस को दी है शिकायत, अंतू थाना क्षेत्र की रहने वाली है पीड़िता।	non-hostile
केरल में ईसाई मिशनरीयो और जिहादियों का आतंक अब इतना बढ़ चुका है कि हिन्दुओ को पूजा अर्चना और अपने धार्मिक रीती रिवाज़ो को पूरा करने का अधिकार भी छिना जा रहा है.. इस दलित आदिवासी महिला को बुरी तरह पीटा ओर कपड़े फाड़ दिए क्यों की ये पूजा कर रही थी..	fake,hate
पुरा वालीवुड माफिया मे जिस तरह की मानसिक और वैचारिक विष भरा हुआ है उस जहरीले फन को कुचलने की जरूरत है वालीवुड ड्रग बेचने और खरीदने के धंधे पर चलता है और हमारे देश की संस्कृति ,आस्था, विश्वास और गौरवपूर्ण भारत की सेना का मज़ाक बनाने वाले को कचल देना चाहिए	hate
पर टॉपिक ट्रेंड कराने को लेकर आपके दिमाग में कोई उलझन है तो ये रहा उसका जवाब	non-hostile
सभी देशवासियों को, विशेष रूप से किसान भाईबहनों को बलराम जयंती की, हलछठ, और दाऊ जन्मोत्सव की शुभकामनाएं। इस खास दिन पर सुबह बजे वीडियो कॉन्फ्रेंसिंग के जरिए एग्रीकल्चर इन्फ्रास्ट्रक्चर फंड के तहत एक लाख करोड़ रुपये की वित्तपोषण सुविधा की शुरुआत करूंगा।	non-hostile
डीआरडीओ की जर्मी क्लीन मशीन से पुलिसकर्मियों की वर्दी के अलावा लाठीडंडे, हेलमेट, बेल्ट को भी डिसइंफेक्ट किया जा सकेगा. अब तक दिल्ली के पुलिसकर्मी वायरस की चपेट में आ चुके हैं.	non-hostile
ईमानदार और सच्चे राजनेता प्रणव दा ने अपनी बुद्धि, मेहनत और दृढ़ संकल्प के साथ देश को नई ऊँचाइयों तक ले जाने में अपना अमूल्य योगदान दिया है। यह देश उन्हें मातृभूमि के प्रति उनकी सच्ची निष्ठा एवं अटूट प्रेम के लिए सदा याद करता रहेगा।	non-hostile
सुन्नी वक्फ बोर्ड का फैसला नहीं बनेगा बाबरी मस्जिद, अस्पताल और कम्युनिटी किचन बनाने का निर्णय	fake
ब्लैक टॉप और गुरुंग हिल के क्षेत्रों में चल रहे भारी चीनी निर्माण की खबर सुनकर। क्या कोई और उसी संकेतों को उठा रहा है क्या पीएलए का मानना ​​है कि हमला करने के अलावा उसके पास कोई विकल्प नहीं है यदि हां तो यह सुंदर नहीं होने जा रहा है भारतीय इकाइयां ऐसी किसी भी घटना के लिए तैयार	offensive
देखिए LIVE के साथ	non-hostile
ऐसा लग रहा है कि हम लोगों ने दिल्ली चुनाव में नहीं एक रियलिटी शो में वोटिंग की थी जहां एक मॉडल जीत कर दिल्ली का मुख्यमंत्री बन गया और अब पूरा दिन टीवी पर आकर विज्ञापन देता रहेगा	hate,offensive
देश की सबसे पुरानी डीटीएच कंपनी डिश टीवी Dish TV ने हाल ही में एक नया ऑफर निकाला है. इस ऑफर का फायदा हालांकि उन लोगों को ही मिलेगा, जो डीटीएच का नया कनेक्शन लेंगे.	non-hostile
   कगना का आफिस, भाजपा सीट शिवसेना गठबंधन शासित BMC ने गिराया है... तो अकेले शिवसेना का विरोध क्यों भाजपा क्यों न…	hate
कोरोनावायरस समस्या को रोकने के लिए भारत ने काफी पहले कदम उठा लिए थे। कोविड19 का एक भी मामला नहीं आया था, तब ही भारत में स्क्रीनिंग शुरू हो चुकी थी।	fake
रायसेन में बेतवा नदी के उफान पर आ जाने से ग्राम खामखेड़ा में पिछले दिनों से बाढ़ में फंसे लोगों एनडीआरएफ की टीम ने सुरक्षित बाहर निकाला	non-hostile
पूर्व राष्ट्रपति प्रणव मुखर्जी के बेटे अभिजीत ने कहा, हमें उन्हें बहुत याद करेंगे। मुझे लगता है उनके निधन के पीछे मुख्य वजह कोरोना नहीं बल्कि ब्रेन ऑपरेशन थी। हम उनको पश्चिम बंगाल ले जाना चाहते थे लेकिन मौजूदा बाधाओं के चलते नहीं ले जा सके।	non-hostile
भारतीय सेना ने वही जगह वापस ली है जो चाचा नेहरू ने चीन को दे दी थी, इस जगह का इतना महत्व है कि यहां से लगभग आधी चीन के सेना के मूवमेंट का पता लग सकता है,कांग्रेसी कोमा मे चले गए है उनकी जबान से भारतीय सेना की प्रशंसा नहीं हो सकती क्योंकि यही असली वाले ्दार है	offensive
शार्ली एब्डो ने एक बार फिर पैगंबर मोहम्मद के विवादित कार्टून छापकर हंगामा खड़ा कर दिया है	non-hostile
चूडिय़ां सस्ती कर दो बाजार में, अब हिजड़े आ गए हाराष्ट्र सरकार में  ।  शवसेना	defamation
राष्ट्रीय शिक्षा नीति पर राज्यपालों के सम्मेलन को संबोधित करते हुए राष्ट्रपति रामनाथ कोविंद ने कहा कि नई शिक्षा नीति वर्ष तक प्राथमिक विद्यालय स्तर पर सभी बच्चों को बेसिक साक्षरता प्रदान करने को सर्वोच्च प्राथमिकता देती है।	non-hostile
ना चमचा हूँ , न चौकीदार हूँ , पर.. निजिकरण के चलते होने वाला बेरोजगार हूँ एक PSU PSB कर्मी	offensive
वोलीवुड दल दल है यहा पर अत्याचार अपराध करने की ट्रेनिंग दी जाती है सवसे कमीनी इनडस्ट्री है	defamation,fake
कराची बारिश जब रोड नागरिकों के लिए डाइविंग पूल बन जाते हैं  ऐसे कई वीडियो पानी से भरी सड़कों के, राजधानी के लोगों द्वारा सोशल मीडिया पर साझा किये गए हैं 	fake
सबसे ज़्यादा लोगों की नौकरी छिनने वाले मोदी जी पहले पीएम होंगे जो कल लाल क़िला से देश को सम्बोधित करेंगे ।	non-hostile
